"agent","session_id","start_time","end_time","duration_minutes","usage_spend","usage_units","goal","outcome","notes"
"Codex","S-20260716-102243","2026-07-16T10:22:43.5170198+08:00","2026-07-16T10:30:53.5664121+08:00","8.2","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Declutter the office to one desk, reorient the laptop front-to-back, redeploy","Decluttered the office and added click-to-walk, then redeployed. Removed the furniture dressing and the 3 station props/triggers so the room is just one desk + Sam + player (evidence still in the laptop Evidence tab). Rotated the desk 180 so the laptop faces front-to-back, not the camera. Added point-and-click movement in player_controller (left-click raycasts to the floor, walks there, interacts on arrival; WASD still overrides) and set office overlay mouse_filter=ignore so clicks reach the game unless a panel is open; updated HUD hint. Updated test_room_contracts for the minimal room. Verified 12/12 suites + rendered the decluttered office. Rebuilt web (.pck 519980) and redeployed vibeproof-web; live .pck byte-exact. Commit 9fb8a2f. Local main ahead of origin; not pushed. Click-to-walk is code-complete but needs an interactive playtest to confirm feel.","Copy account-level agent spend/usage into this row if available."
"Codex","S-20260716-103323","2026-07-16T10:33:23.0977018+08:00","2026-07-16T10:35:54.5780822+08:00","2.5","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Push local main to origin and confirm the live deployment","Pushed local main to origin (fast-forward f74c30e..3abcb68; origin/main now 0 behind) and confirmed the live deployment. Verified vibeproof-web-production serves the latest build (index.pck 519980 byte-exact, HTTP 200) and captured the live office in a browser: decluttered single-desk room, Sam beside the player, laptop edge-on (not facing camera), click-to-walk HUD. No redeploy needed (latest already live).","Copy account-level agent spend/usage into this row if available."
"Codex","S-20260716-104332","2026-07-16T10:43:32.4135250+08:00","2026-07-16T10:50:40.1841815+08:00","7.1","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Rebuild the office scene: curated KayKit furnishing (workstations, meeting corner, plants) + proper monitor/chair desk; redeploy","Rebuilt the office from empty to a furnished workspace using the vendored KayKit CC0 pack. Added office_furnishing.tscn: two back workstations (monitor+chair+books), a lounge corner (couch/coffee table/lamp/plant), wall shelf+cabinet, corner plants. Rebuilt the player's desk as a monitor+chair workstation with the screen facing away from the camera (replacing the flat laptop). Verified 12/12 suites + rendered the furnished office. Rebuilt web (.pck 530012) and redeployed vibeproof-web; live byte-exact. Commit d827b82. Flagged that realistic monitors would need acquiring an extra CC0 office/computer pack (heavier, bigger download) since KayKit has no computer asset. Local main ahead of origin by feature+log commits; push pending.","Copy account-level agent spend/usage into this row if available."
"Codex","S-20260716-105725","2026-07-16T10:57:25.4369705+08:00","2026-07-16T11:10:19.2261081+08:00","12.9","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Integrate the VNB Low Poly Office Set (CC-BY) into the office scene and set the senior aside; redeploy","Integrated the VNB Low Poly Office Set (itch, CC-BY 4.0) from the user-provided zip. Extracted 16 curated OBJ models + palette/screen/rug/painting textures into assets/third_party/vnb-office-set, rewrote MTL map_Kd to local paths, imported as Godot meshes. Rebuilt the player workstation (VNB desk + monitor + keyboard + mouse + chair) and office_furnishing (two back workstations, lounge with coffee table+stools+rug, bookshelf, file cabinet, plants/bamboo, wall clock/paintings). Moved the senior (Sam) to stand aside to the player's left. Added CC-BY attribution to THIRD_PARTY_NOTICES.md and gitignored asset zips (source zip not committed). Verified 12/12 suites + rendered the furnished office. Rebuilt web (.pck 1362272) and redeployed vibeproof-web; live byte-exact. Commit affa30c. Local main ahead of origin; push pending.","Copy account-level agent spend/usage into this row if available."
"Codex","S-20260716-111710","2026-07-16T11:17:10.0965082+08:00","2026-07-16T11:21:17.0015703+08:00","4.1","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Switch the office to a third-person follow camera (perspective) with camera-relative movement","Switched the office to a third-person perspective follow camera (follow_camera.gd: tracks player at fixed behind/above offset, constant world angle, camera-relative movement retained). Updated room-contract test to expect a perspective camera. Verified 12/12 suites + rendered the third-person view (reads like a real 3D game). Rebuilt web (.pck 1363604) and redeployed vibeproof-web; live byte-exact. Commit cf4643d. Office Room 15 (Sketchfab, CC-BY) chosen for the preset swap but the GLB is not yet downloaded/provided. Furniture still has no collision (walk-through). Local main ahead of origin; push pending.","Copy account-level agent spend/usage into this row if available."
"Codex","S-20260716-112553","2026-07-16T11:25:53.5861081+08:00","2026-07-16T11:40:28.0287069+08:00","14.6","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Mimic the Office Room 15 cozy look: add a rug under the player desk + plant; redeploy","Integrated the real Office Room 15 GLB (Sketchfab, Mnostva, CC-BY 4.0) as the 3D environment with the third-person follow camera. Vendored the GLB (user-provided) to assets/third_party/office-room-15 (0.93MB), imported as PackedScene; found real bounds (10x10, floor at y0) after a mis-lift, seated it at origin at 0.02 scale; kept player/senior/desk-trigger/camera and bounded the open diorama sides with invisible collision walls; placed my_desk trigger at the model desk; Sam stands aside by the couch. Added CC-BY attribution (noted the NoAI flag applies to AI training, not asset use). Updated room-contract test to expect OfficeRoom15. Verified 12/12 suites + rendered the third-person office (looks great). Rebuilt web (.pck 1782900) and redeployed vibeproof-web after one network-timeout retry; live byte-exact. Commit f614b9c. Local main ahead of origin; push pending.","Copy account-level agent spend/usage into this row if available."
"Codex","S-20260716-114021","2026-07-16T11:40:21.3785875+08:00","2026-07-16T11:47:56.9268587+08:00","7.6","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Commit VibeProof backend and merge/push to main","Committed VibeProof backend (backend/ only, 51 files) and pushed to origin/main. FF'd backend commit onto main, merged origin/main (42 upstream commits) cleanly with NO merge conflict (git ls-files -u=0), pushed 5ab30da..39033e0. sessions.csv + flagged not-mine .codex/hooks.json kept out of the merge via stash wt:pre-origin-merge to avoid a spurious append-only-log conflict; preserved for user reconciliation.","Copy account-level agent spend/usage into this row if available."
"Codex","S-20260716-002436","2026-07-16T00:24:36.5603685+08:00","2026-07-16T00:29:30.9750286+08:00","4.9","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Create and validate project-local commits-push skill","Created the project-local commits-push skill with relevance filtering, ambiguity gates for dirty/staged/untracked/stash state, explicit upstream selection, safe commit/push workflow, and project guardrails; validated with quick_validate.py.","Copy account-level agent spend/usage into this row if available."
"Codex","S-20260716-102031","2026-07-16T10:20:31.6841560+08:00","2026-07-16T11:30:07.5208880+08:00","69.6","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Implement VibeProof backend (fastapi-best-practices layout): frozen registry+DB+session/event API, Simulation & Evaluation engines, addressing all Codex HIGH/MEDIUM findings","Built VibeProof backend (fastapi-best-practices layout) on feat/backend/foundation. Lead-authored shared foundation (config, database + per-session lock, models, registry loading frozen scenario JSON, typed event schemas, event_log append/submit-CAS, main, test harness); 3 parallel team-implementers built scenarios/sessions/events/workspace, SSE Simulation Engine, 3-layer Evaluation Engine. All 5 Codex HIGH + MEDIUM findings addressed. Verified: 49/49 pytest pass in shared venv + live end-to-end HTTP smoke (create-events-test-submit-report) showing forged-event 422, double-submit 409, dynamic Layer-1 max=70 with verification_discipline excluded, zero-safe indices, graceful no-API-key grading. No git commit made (awaiting user go-ahead).","Copy account-level agent spend/usage into this row if available."
"Codex","session_id","start_time","end_time","duration_minutes","usage_spend","usage_units","goal","outcome","notes"
"Codex","S-20260715-162841","2026-07-15T16:28:41.7925629+08:00","2026-07-15T16:32:37.0948696+08:00","3.9","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Revise and commit the Incident Room MVP specification for the approved free Pokémon and Overcooked-inspired art direction","Revised, self-reviewed, and committed the Incident Room MVP specification for an office-first toy-diorama layout, fixed orthographic camera, free KayKit environment assets, optional office gap-fill, and chibi character trial.","Copy account-level agent spend/usage into this row if available."
"Codex","S-20260716-091207","2026-07-16T09:12:07.3173656+08:00","2026-07-16T09:15:42.3186079+08:00","3.6","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Integrate latest main and deploy the 2D browser-workspace Godot build to Railway vibeproof-web","Integrated latest origin/main via merge (resolved the append-only sessions.csv conflict keeping both sides; merge commit d55b638, no co-author trailer per request; pulled in teammate candidate-prompting-demo work). Rebuilt the incident-room web bundle from source (build_web.ps1: 12/12 suites pass, index.html/js/wasm/pck nonempty, .pck 504464 B) and deployed dist/railway-web to the existing Railway vibeproof-web production service (railway up ... --ci -> Deploy complete). Verified production https://vibeproof-web-production.up.railway.app serves the new build: / 200 html 5453 B, /index.wasm 200 application/wasm 39513091 B, /index.pck 200 504464 B, /index.js 200 279815 B — all byte-exact matches to the local build. Local main is ahead of origin/main by the browser-workspace commits + merge; not pushed (awaiting user go-ahead).","Copy account-level agent spend/usage into this row if available."
"Codex","S-20260716-114949","2026-07-16T11:49:49.3150256+08:00","2026-07-16T11:58:51.5512310+08:00","9","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Scale-match Office Room 15 to the character (shrink room ~half), retune camera/collision/spawn/speed; redeploy","Two fixes shipped. (1) Scale-matched Office Room 15 to the character: calibration render showed the furniture dwarfed the human, so shrank the room to 0.011 (~5.5m cozy office) and retuned follow-camera offset, collision walls, spawn, senior placement, and movement speed; verified proportions render correctly. (2) Added drag-to-orbit to the third-person camera (follow_camera.add_orbit yaw+height; player_controller distinguishes tap=walk from drag=rotate; camera-relative movement follows the orbit; works with touch via mouse emulation); verified an orbited view renders. 12/12 suites both times. Rebuilt web (.pck 1783764) and redeployed vibeproof-web (with Railway network-timeout retries); live byte-exact. Commits 41c6a29 (scale), 8ffaf7f (orbit). Mobile: playable in landscape, tap-to-walk + drag-to-orbit. Local main ahead of origin; push pending.","Copy account-level agent spend/usage into this row if available."
"Codex","S-20260716-130742","2026-07-16T13:07:42.7037393+08:00","2026-07-16T13:10:52.1738294+08:00","3.2","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Scenario build stage 1: show the seeded faulty code file in the Files tab (per docs)","Scenario build stage 1 (per docs, offline): the Files & Tests tab now shows the seeded faulty file src/homepage_orchestrator.ts as a numbered code panel (the sequential-await bug from the homepage_orchestrator artifact) above the validation tests, replacing the 'no files attached' placeholder. Verified 12/12 suites + screenshot of the Files tab. Rebuilt web (.pck 1784660) and redeployed vibeproof-web (healthcheck ok); live byte-exact. Commit 3b21f2b. Remaining scenario stages (offline, per docs): real LLM AI assistant in the workspace (brief 02, reuse proxy), faithful Proof-Replay report shape. Office 'bigger asset' still pending user download (candidates: Small Office, Office pack, Low-poly office). Local main ahead of origin; push pending.","Copy account-level agent spend/usage into this row if available."
"Claude Code","S-20260716-131622","2026-07-16T13:16:22.6467865+08:00","2026-07-16T13:34:39.6250534+08:00","18.3","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Scenario stage 2: real LLM AI assistant in the workspace (proxy endpoint + chat UI), redacted","Scenario stage 2 shipped: live LLM copilot in the workspace Assistant tab (proxy /api/assistant/chat, redacted; in-game chat verified against the deployed proxy) — committed 48abe1d, deployed. Evaluated the user's low-poly office GLB (25MB, oversized cubicle partitions hiding the desk, empty floor) and reverted to Office Room 15 per user choice; removed the low-poly asset. Next: add senior's desk + sit animation + furniture collision on Office Room 15.","Copy account-level agent spend/usage into this row if available."
"Claude Code","S-20260716-133443","2026-07-16T13:34:43.6902813+08:00","2026-07-16T13:45:43.1618292+08:00","11","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Office Room 15 features: senior sits at own desk, furniture collision/obstacles, sit animation","Office Room 15 features shipped (offline). Senior (Sam) now sits at his own VNB desk+chair using a new PlayerVisual.start_animation='sit' pose, placed front-left with the player front-right so it isn't cramped. Added mesh_collider.gd generating trimesh collision from the office GLB (walk around furniture obstacles) + a box collider for Sam's desk; verified a player steered outside is bounded to ~2.07 by collision. Player walk anim already active. 12/12 suites; rendered wide view confirming Sam seated + layout; rebuilt web (.pck 1789576) and redeployed vibeproof-web (healthcheck ok); live byte-exact. Commit ebb80f4. Reverted the 25MB low-poly office earlier per user. Local main ahead of origin; push pending.","Copy account-level agent spend/usage into this row if available."
"Claude Code","S-20260716-135348","2026-07-16T13:53:48.2335244+08:00","2026-07-16T13:55:42.5516684+08:00","1.9","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Add backend FINAL-STATE milestone doc; commit doc + Claude/Codex FastAPI-hook settings + commits-push skill to main","Added docs/backend/FINAL-STATE.md milestone doc (commit 40fe289). Committed .claude/settings.json (Claude Code FastAPI-advisory hook config) + skills/commits-push skill incl. openai.yaml (commit 020c1f3). Pushing all to origin/main with sessions.csv as its own chore commit.","Copy account-level agent spend/usage into this row if available."
"Claude Code","S-20260716-135317","2026-07-16T13:53:17.0168034+08:00","2026-07-16T14:16:59.2544224+08:00","23.7","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Shared desk + wide view (done); add camera-mode toggle (third-person / immersive)","Shipped first-person/third-person camera toggle (FollowCamera FIRST mode: eye-height, drag yaw/pitch, body hidden; THIRD: follow+orbit; toggled by V key or on-screen View button; camera-relative movement in both). Earlier this session also seated the senior at the player's shared desk (removed separate desk) and widened the follow-cam (offset 4.5/6, fov 60). Reconciled an in-progress origin merge (backend FINAL-STATE doc, .claude FastAPI hook, commits-push skill): resolved the append-only sessions.csv by taking ours (clean, no duplicate BOM header) + appending only the missing S-20260716-135348 row; kept camera work as its own commit 8118ab0 outside merge f80e8d6. Verified 12/12 suites; rebuilt web (.pck 1790504) redeployed vibeproof-web, live byte-exact. Advised against the 43MB isometric-office GLB (too heavy vs 0.9MB Office Room 15). Local main ahead of origin; push pending.","Copy account-level agent spend/usage into this row if available."
"Claude Code","S-20260716-143050","2026-07-16T14:30:50.3477618+08:00","2026-07-16T14:30:51.9580709+08:00","0","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Fix senior seating: own desk + chair, not under the desk; deploy","Fixed the senior appearing to sit under the desk. Diagnosed: the Kenney 'sit' clip is a floor-sit (butt at y=0, legs forward), and Sam was placed at the player's built-in desk so he read as under it. Gave Sam a dedicated VNB Office_Desk_1 + Chair_A in the open front-left, lifted him onto the seat (y=0.42) facing the desk, added a desk box collider, and moved the player spawn to the right so the two workstations don't overlap. Verified via close/side renders that Sam sits on the chair at his own desk. 12/12 suites; rebuilt web (.pck 1791240) and redeployed vibeproof-web; live byte-exact. Commit ad844ac. Note: Office Room 15 is a small single-office so two desks are cramped. Local main ahead of origin; push pending.","Copy account-level agent spend/usage into this row if available."
"Claude Code","S-20260716-144907","2026-07-16T14:49:07.0818837+08:00","2026-07-16T14:49:08.9771223+08:00","0","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Seat senior on couch as a distinct character; deploy","Seated the senior on the couch as a visually distinct character. Acquired a second Kenney character (character-male-b.glb, shared colormap) via the pinned-hash acquire script; added senior_visual.tscn (male-b, sit pose) so Sam differs from the player (female-a). Removed Sam's separate VNB desk/chair; raycast-measured the Office Room 15 couch seat (~0.88) and seated Sam on it facing into the room. Updated Kenney CC0 notice to list both characters. Verified 12/12 suites + renders (Sam on couch, distinct look). Rebuilt web (.pck 1839064) and redeployed vibeproof-web; live byte-exact. Commit c478f2d. Local main ahead of origin; push pending.","Copy account-level agent spend/usage into this row if available."
"Claude Code","S-20260716-150226","2026-07-16T15:02:26.6708366+08:00","2026-07-16T15:02:28.1387792+08:00","0","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Smooth view-switch blend + best-practice FPS mouse-look; deploy","Two camera-feel fixes. (1) Smooth view switch: FollowCamera eases a blend 0<->1 (~0.4s smoothstep) and interpolate_with between third- and first-person transforms instead of hard-cutting; body hides past halfway; third-person anchor keeps trailing so return is stable. (2) FPS mouse-look per Godot docs (verified via context7 /websites/godotengine_en_4_7): switched drag input from content-scaled 'relative' to resolution-independent 'screen_relative', single look_sensitivity applied equally to yaw and pitch (was ~8x asymmetric), immediate (no lag), pitch clamped; renamed add_orbit->look_drag. Headless check: equal-delta drag gives dyaw==dpitch (ratio 1.00). 12/12 suites both; rebuilt web (.pck 1839368) and redeployed vibeproof-web; live byte-exact. Commits 832e84d (blend), 7e912a7 (look). No dedicated Godot skill; used context7 for best-practice docs. Local main ahead of origin; push pending.","Copy account-level agent spend/usage into this row if available."
"Claude Code","S-20260716-152552","2026-07-16T15:25:52.6091461+08:00","2026-07-16T15:25:54.8916636+08:00","0","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Fix desk label placement + clarify locked workspace tabs; deploy","Fixed two desk issues. (1) The 'Sit at your desk' trigger+billboard label were at (0.45,-0.7), off to the side; raycast-located the built-in desk at ~(1.75,-0.5) and moved the MyDesk trigger onto it so the label floats over the desk and E works at the visible desk; nudged player spawn. (2) Diagnosed 'laptop not tappable per screen' as the domain gate: Evidence/Assistant/Files&Tests/Submit are locked until the initial hypothesis is recorded (verified headlessly: briefing=only Brief enabled; after recording=all enabled). Made it obvious — Brief page now states recording unlocks the tabs, and tapping a locked tab jumps to Brief with a lock hint instead of a dead tap. (Headless synthetic-click tests were inconclusive because layout doesn't run in the --script harness; real windowed builds lay tabs out correctly as screenshots show.) 12/12 suites; rendered both fixes. Rebuilt web (.pck 1839448), redeployed vibeproof-web; live byte-exact. Commit c77bc64. Origin auto-synced via commits-push hook.","Copy account-level agent spend/usage into this row if available."
"Claude Code","S-20260716-154816","2026-07-16T15:48:16.8437112+08:00","2026-07-16T15:48:18.3381528+08:00","0","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Sit-at-desk beat (sit anim + desk camera + PC) and cosmetic notepad; deploy","Added the sit-at-desk beat + cosmetic notepad. (1) Pressing E at the desk seats the player (PlayerVisual.set_seated sit pose) facing the monitor, glides the camera to an over-the-shoulder desk view (new FollowCamera.focus_on/clear_focus easing a focus weight and interpolating to a fixed transform), then reveals the PC workspace ~0.55s later; Leave desk stands up and eases the camera back; restart resets. Tuned the desk-cam through several renders to a clean over-the-shoulder framing (DESK_CAM_POS 1.75,2.5,3.4). (2) Cosmetic notepad overlay (scenes/ui/notepad.tscn): free-text scratchpad + drag-to-draw sketch canvas (draw_polyline), opened via a new '📝 Notepad' button in the PC chrome; not scored/persisted/sent. 12/12 suites; rendered the seated desk view + notepad-with-sketch. Rebuilt web (.pck 1847372), redeployed vibeproof-web; live byte-exact. Commits 885ef3c (sit beat), 3add30d (notepad). Origin auto-synced via commits-push hook.","Copy account-level agent spend/usage into this row if available."
"Claude Code","S-20260716-160101","2026-07-16T16:01:01.0474086+08:00","2026-07-16T16:01:02.5366407+08:00","0","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Seated desk hub (sit->PC/notepad/get up); flag FPS+desk-rotation limits of the baked desk","Restructured the sit beat into a seated desk hub: E seats the player + glides the camera to the desk, then a hub HUD offers Open PC / Notepad / Get up (no auto-open). Open PC->workspace (its button now 'Back to desk' returns to hub); Notepad->sketch overlay; Get up->stand. H jumps to Submit. Verified 12/12 suites + all hub state transitions (hub/pc/back/stood) + render. Rebuilt web (.pck 1849212), redeployed vibeproof-web live byte-exact. Commit 46cb15d. BLOCKED honestly: (1) true first-person at the built-in desk renders as flat grey (desk is in a cramped corner against a wall/shelf, eye-level looks into the monitor); (2) cannot rotate the desk+chair 180 because the desk is baked into the Office Room 15 merged-mesh GLB. Recommended fix to unblock both: replace the built-in desk with a separate controllable desk (VNB desk+monitor+notepad) facing into the room. Awaiting user go-ahead. Origin auto-synced.","Copy account-level agent spend/usage into this row if available."
"Claude Code","S-20260716-161025","2026-07-16T16:10:25.3289468+08:00","2026-07-16T16:10:26.4988897+08:00","0","MANUAL_ENTRY_REQUIRED","MANUAL_ENTRY_REQUIRED","Controllable desk workstation + honest FPS finding; deploy","Added a separate controllable workstation.tscn (VNB desk+monitor+keyboard+notepad box+chair) as the player's desk, front-center facing into the room, replacing the baked corner desk as the interaction point (baked desk remains as decor). Seated player + over-the-shoulder desk-hub camera; HUD Open PC/Notepad/Get up works. KEY FINDING (verified by renders): true first-person is not viable in Office Room 15 — it's a cutaway diorama with no ceiling and only two walls, so any in-room eye-level camera sees the black void; FPS looked grey/dark regardless of desk placement. Root cause is the room asset, not the desk. Kept the clean over-the-shoulder framing. The new workstation is its own scene so it's freely rotatable (the requested 180 is now trivial) — awaiting desired orientation. 12/12 suites; rebuilt web (.pck 1854260), redeployed live byte-exact. Commit edb49ae. Two desks now visible (new + baked) — offered to relocate/overlap. For real FPS, an enclosed 4-wall room asset would be needed.","Copy account-level agent spend/usage into this row if available."
